squareMeters,numberOfRooms,hasYard,hasPool,floors,cityCode,cityPartRange,numPrevOwners,made,isNewBuilt,hasStormProtector,basement,attic,garage,hasStorageRoom,hasGuestRoom,price,category
69375.0,6.0,1,1.0,96.0,30297.0,4.0,3.0,2003.0,0.0,0.0,9878.0,7270.0,954.0,0.0,10.0,6952253.3,Basic
75990.0,57.0,0,1.0,6.0,83909.0,5.0,2.0,2006.0,0.0,1.0,3803.0,7471.0,511.0,1.0,7.0,7605199.6,Basic
92539.0,55.0,1,0.0,74.0,64623.0,5.0,10.0,2001.0,1.0,0.0,5478.0,3556.0,427.0,1.0,9.0,9260585.1,Basic
57720.0,35.0,1,1.0,14.0,88487.0,10.0,6.0,2017.0,1.0,0.0,3550.0,6304.0,794.0,1.0,9.0,5777415.7,Luxury
44961.0,14.0,0,0.0,50.0,90818.0,4.0,1.0,1997.0,0.0,1.0,3790.0,7685.0,627.0,1.0,6.0,4501549.7,Basic
20964.0,82.0,1,1.0,1.0,84565.0,9.0,7.0,2001.0,1.0,0.0,2157.0,7829.0,950.0,0.0,4.0,2101237.1,Luxury
42734.0,84.0,0,1.0,67.0,3854.0,9.0,2.0,1990.0,1.0,0.0,8532.0,9106.0,195.0,1.0,10.0,4279195.0,Basic
23895.0,41.0,0,1.0,26.0,65183.0,8.0,10.0,2012.0,0.0,0.0,9891.0,8736.0,997.0,0.0,6.0,2396762.2,Basic
13877.0,23.0,1,1.0,23.0,2486.0,8.0,3.0,2003.0,0.0,1.0,5312.0,8205.0,819.0,0.0,8.0,1397190.3,Basic
46470.0,32.0,0,0.0,30.0,65883.0,7.0,6.0,2012.0,1.0,0.0,3805.0,5285.0,313.0,0.0,2.0,4650661.2,Basic
17317.0,90.0,1,0.0,97.0,91250.0,2.0,4.0,2021.0,0.0,1.0,1466.0,1144.0,587.0,0.0,5.0,1738012.1,Basic
47542.0,75.0,1,1.0,40.0,5997.0,4.0,4.0,1996.0,0.0,1.0,3378.0,9450.0,699.0,1.0,9.0,4764418.6,Basic
82408.0,53.0,0,1.0,95.0,96843.0,7.0,10.0,1997.0,0.0,1.0,8132.0,8596.0,416.0,1.0,0.0,8248881.7,Basic
9434.0,63.0,1,1.0,91.0,99921.0,10.0,6.0,1993.0,1.0,0.0,6177.0,8606.0,801.0,0.0,1.0,954722.3,Luxury
16467.0,84.0,1,1.0,55.0,17467.0,7.0,6.0,2014.0,1.0,0.0,6574.0,9098.0,473.0,1.0,3.0,1659656.4,Luxury
56296.0,18.0,0,1.0,32.0,5061.0,4.0,8.0,2016.0,1.0,0.0,6200.0,2378.0,602.0,0.0,4.0,5637090.6,Basic
48789.0,42.0,1,0.0,51.0,44066.0,10.0,8.0,2007.0,0.0,1.0,6600.0,6495.0,591.0,1.0,0.0,4887322.7,Basic
5769.0,97.0,1,0.0,79.0,36436.0,4.0,8.0,2005.0,0.0,1.0,1964.0,1073.0,159.0,1.0,2.0,588379.5,Basic
51827.0,90.0,1,0.0,59.0,88640.0,7.0,7.0,2007.0,1.0,1.0,8141.0,2069.0,250.0,1.0,1.0,5192441.7,Basic
9115.0,24.0,0,1.0,8.0,65398.0,1.0,6.0,1997.0,1.0,1.0,7187.0,2578.0,472.0,1.0,10.0,914381.7,Basic
12641.0,20.0,0,1.0,54.0,66639.0,3.0,4.0,2014.0,1.0,0.0,9434.0,7242.0,148.0,0.0,0.0,1270857.4,Basic
26966.0,91.0,1,1.0,44.0,29895.0,2.0,7.0,2002.0,1.0,0.0,2435.0,6395.0,792.0,1.0,1.0,2709495.2,Luxury
65479.0,82.0,0,1.0,48.0,95180.0,5.0,7.0,1990.0,1.0,1.0,2907.0,4270.0,111.0,1.0,9.0,6553618.0,Basic
47583.0,48.0,0,0.0,99.0,31744.0,8.0,10.0,1992.0,1.0,1.0,3705.0,8486.0,983.0,0.0,1.0,4762269.2,Basic
93184.0,78.0,0,0.0,43.0,13054.0,7.0,5.0,1992.0,1.0,1.0,3946.0,4450.0,159.0,0.0,9.0,9321499.2,Basic
1254.0,38.0,0,0.0,57.0,74479.0,1.0,1.0,2001.0,0.0,1.0,9002.0,6342.0,283.0,1.0,7.0,128928.1,Basic
95328.0,59.0,1,1.0,24.0,28949.0,8.0,10.0,2020.0,0.0,0.0,8716.0,2131.0,269.0,1.0,9.0,9538747.0,Basic
7388.0,75.0,0,1.0,96.0,35787.0,4.0,4.0,2018.0,1.0,1.0,4898.0,1814.0,366.0,1.0,7.0,750538.8,Basic
34555.0,35.0,1,1.0,45.0,41312.0,6.0,10.0,2003.0,1.0,1.0,1597.0,5925.0,286.0,1.0,2.0,3467129.3,Luxury
61310.0,49.0,0,0.0,21.0,55836.0,5.0,5.0,2006.0,0.0,1.0,5865.0,3866.0,618.0,0.0,10.0,6132679.6,Basic
20714.0,61.0,1,1.0,83.0,71535.0,3.0,5.0,1993.0,1.0,1.0,9406.0,9087.0,277.0,0.0,9.0,2077129.3,Luxury
94704.0,55.0,1,1.0,6.0,84914.0,5.0,7.0,2007.0,0.0,1.0,3351.0,6903.0,815.0,0.0,4.0,9480933.7,Basic
13353.0,17.0,1,0.0,18.0,8213.0,3.0,3.0,2011.0,0.0,1.0,6437.0,7675.0,559.0,0.0,6.0,1338753.1,Basic
57475.0,67.0,0,0.0,83.0,2788.0,2.0,3.0,2007.0,0.0,1.0,654.0,7868.0,914.0,0.0,2.0,5753644.7,Basic
84795.0,41.0,0,0.0,22.0,91545.0,6.0,8.0,1992.0,0.0,0.0,5173.0,9145.0,407.0,1.0,4.0,8481583.2,Basic
70465.0,10.0,1,0.0,11.0,11425.0,6.0,6.0,2012.0,0.0,0.0,9473.0,8544.0,955.0,0.0,6.0,7052303.2,Basic
68270.0,37.0,1,0.0,65.0,18486.0,7.0,9.0,2018.0,0.0,1.0,3366.0,2943.0,928.0,1.0,0.0,6835596.8,Basic
26389.0,85.0,0,1.0,39.0,78917.0,10.0,10.0,1993.0,1.0,0.0,4738.0,4543.0,904.0,1.0,9.0,2646987.3,Basic
57552.0,99.0,1,0.0,19.0,79570.0,1.0,6.0,1993.0,1.0,0.0,445.0,7991.0,134.0,1.0,4.0,5759074.3,Basic
84291.0,7.0,0,0.0,65.0,14659.0,3.0,10.0,1998.0,1.0,0.0,7574.0,9349.0,721.0,0.0,9.0,8432314.8,Basic
60059.0,60.0,1,0.0,9.0,33655.0,8.0,10.0,2000.0,1.0,1.0,2181.0,5788.0,330.0,1.0,0.0,6008916.0,Basic
91513.0,50.0,0,0.0,3.0,20728.0,8.0,2.0,2002.0,1.0,1.0,5906.0,2070.0,232.0,0.0,10.0,9152366.2,Basic
70544.0,4.0,0,0.0,11.0,55656.0,10.0,6.0,2002.0,1.0,0.0,5701.0,886.0,322.0,1.0,6.0,7055619.2,Basic
16565.0,91.0,0,0.0,95.0,80977.0,6.0,6.0,2005.0,0.0,1.0,6950.0,7323.0,826.0,1.0,1.0,1663375.5,Basic
75865.0,10.0,0,1.0,60.0,36800.0,1.0,7.0,1997.0,0.0,1.0,1006.0,8659.0,955.0,0.0,0.0,7595183.7,Basic
29758.0,34.0,1,0.0,63.0,89490.0,6.0,1.0,2021.0,1.0,1.0,5853.0,9022.0,514.0,1.0,10.0,2982078.1,Basic
95566.0,7.0,1,1.0,21.0,90932.0,7.0,5.0,2002.0,1.0,1.0,2871.0,6556.0,474.0,0.0,2.0,9564576.2,Luxury
1090.0,30.0,1,1.0,40.0,2898.0,7.0,7.0,2003.0,1.0,1.0,6324.0,9366.0,193.0,1.0,4.0,118270.3,Luxury
98319.0,91.0,0,1.0,55.0,50885.0,5.0,2.0,2014.0,0.0,1.0,6427.0,2517.0,489.0,1.0,5.0,9837654.4,Basic
18693.0,18.0,1,0.0,99.0,10582.0,10.0,9.0,2005.0,1.0,1.0,2092.0,9672.0,423.0,0.0,4.0,1876877.5,Basic
21781.0,65.0,1,1.0,26.0,98169.0,10.0,1.0,1991.0,0.0,1.0,9090.0,7252.0,289.0,0.0,2.0,2187037.1,Basic
33662.0,46.0,1,0.0,38.0,59.0,7.0,6.0,2010.0,1.0,1.0,7341.0,2488.0,561.0,1.0,7.0,3370242.0,Basic
94420.0,34.0,1,0.0,75.0,70010.0,9.0,6.0,2020.0,0.0,0.0,2413.0,5486.0,311.0,1.0,10.0,9453347.0,Basic
53313.0,19.0,1,0.0,35.0,21415.0,8.0,4.0,1995.0,1.0,0.0,2157.0,5123.0,352.0,0.0,4.0,5334996.5,Basic
54060.0,5.0,1,1.0,46.0,7678.0,3.0,8.0,1990.0,1.0,0.0,2407.0,2260.0,674.0,0.0,10.0,5414753.0,Luxury
67709.0,22.0,1,1.0,78.0,7763.0,2.0,5.0,1994.0,0.0,1.0,1056.0,7424.0,359.0,0.0,8.0,6782857.4,Basic
85740.0,22.0,1,1.0,59.0,94767.0,6.0,6.0,2010.0,1.0,0.0,5447.0,1586.0,572.0,0.0,3.0,8579832.0,Luxury
28659.0,58.0,0,1.0,21.0,78609.0,6.0,2.0,1993.0,0.0,1.0,4774.0,861.0,301.0,1.0,10.0,2869081.3,Basic
30217.0,36.0,1,1.0,73.0,1618.0,6.0,5.0,2014.0,1.0,0.0,5031.0,1199.0,498.0,1.0,1.0,3033408.4,Luxury
58165.0,26.0,1,0.0,2.0,25772.0,5.0,9.0,2021.0,0.0,1.0,1746.0,4531.0,644.0,0.0,10.0,5819124.1,Basic
4014.0,11.0,1,0.0,22.0,61288.0,8.0,7.0,2017.0,1.0,1.0,8612.0,8381.0,811.0,0.0,7.0,404625.7,Basic
13523.0,59.0,1,0.0,38.0,93252.0,5.0,8.0,1995.0,1.0,1.0,7180.0,4187.0,843.0,1.0,7.0,1358157.5,Basic
49772.0,90.0,0,1.0,68.0,89906.0,3.0,7.0,2007.0,0.0,0.0,2310.0,3274.0,995.0,0.0,8.0,4985835.7,Basic
85904.0,65.0,1,0.0,43.0,19533.0,8.0,10.0,1996.0,1.0,1.0,7909.0,6307.0,434.0,1.0,9.0,8594924.6,Basic
22541.0,99.0,1,1.0,27.0,30951.0,3.0,5.0,2011.0,1.0,0.0,4339.0,4606.0,419.0,0.0,10.0,2264203.1,Luxury
39132.0,43.0,0,1.0,83.0,43766.0,4.0,2.0,2008.0,0.0,0.0,1287.0,4598.0,161.0,1.0,6.0,3920808.8,Basic
32785.0,27.0,0,1.0,21.0,44649.0,6.0,3.0,1991.0,1.0,1.0,2935.0,6575.0,777.0,1.0,7.0,3284948.1,Basic
69831.0,71.0,0,1.0,46.0,61678.0,1.0,2.0,2005.0,0.0,0.0,1614.0,5800.0,380.0,1.0,0.0,6990205.5,Basic
80301.0,1.0,1,0.0,77.0,16152.0,10.0,6.0,2001.0,1.0,0.0,213.0,6910.0,160.0,1.0,9.0,8042286.1,Basic
10802.0,34.0,0,1.0,10.0,70295.0,3.0,6.0,2018.0,1.0,0.0,8297.0,2765.0,675.0,1.0,4.0,1086000.8,Basic
87853.0,26.0,0,1.0,54.0,52083.0,6.0,9.0,2011.0,0.0,0.0,5587.0,6821.0,297.0,1.0,4.0,8789947.1,Basic
86424.0,86.0,1,1.0,100.0,10837.0,9.0,9.0,1998.0,0.0,1.0,5568.0,6811.0,895.0,1.0,6.0,8654131.8,Basic
44595.0,29.0,0,0.0,77.0,39297.0,4.0,7.0,1998.0,1.0,0.0,5697.0,2652.0,562.0,1.0,7.0,4460946.8,Basic
60056.0,75.0,0,1.0,7.0,40397.0,9.0,7.0,1995.0,0.0,1.0,7429.0,2535.0,344.0,1.0,7.0,6011032.5,Basic
30896.0,27.0,1,1.0,15.0,53487.0,9.0,3.0,2008.0,1.0,0.0,2033.0,2708.0,342.0,0.0,5.0,3097036.8,Luxury
54484.0,38.0,1,0.0,76.0,48548.0,8.0,6.0,2011.0,1.0,0.0,9399.0,618.0,838.0,0.0,6.0,5456741.1,Basic
16571.0,50.0,0,0.0,82.0,67311.0,10.0,5.0,1993.0,0.0,1.0,8026.0,510.0,463.0,0.0,10.0,1663083.3,Basic
87858.0,18.0,0,0.0,31.0,94960.0,6.0,9.0,2020.0,0.0,1.0,8181.0,7529.0,209.0,1.0,8.0,8786967.0,Basic
19869.0,99.0,0,0.0,86.0,12078.0,10.0,4.0,2021.0,0.0,1.0,8661.0,6108.0,339.0,0.0,3.0,1992188.1,Basic
54298.0,90.0,1,0.0,24.0,86646.0,3.0,2.0,2017.0,0.0,1.0,8083.0,7857.0,829.0,1.0,3.0,5432285.7,Basic
8191.0,10.0,1,0.0,30.0,26102.0,7.0,2.0,2001.0,0.0,1.0,9361.0,6799.0,434.0,1.0,7.0,823318.1,Basic
79950.0,89.0,0,0.0,64.0,46010.0,9.0,3.0,1997.0,1.0,0.0,2113.0,9708.0,220.0,1.0,8.0,7997513.7,Basic
73332.0,42.0,0,1.0,49.0,21173.0,5.0,8.0,2000.0,0.0,0.0,2779.0,7068.0,594.0,0.0,5.0,7339665.0,Basic
31669.0,8.0,1,1.0,21.0,4471.0,9.0,7.0,1998.0,1.0,0.0,5984.0,2875.0,920.0,0.0,7.0,3174122.8,Luxury
97412.0,27.0,0,1.0,90.0,10288.0,2.0,9.0,2002.0,0.0,0.0,4015.0,1684.0,726.0,1.0,2.0,9747182.2,Basic
63163.0,93.0,0,1.0,36.0,72054.0,10.0,6.0,2008.0,0.0,1.0,1326.0,493.0,659.0,0.0,7.0,6324361.8,Basic
43907.0,29.0,0,0.0,34.0,44603.0,10.0,3.0,2017.0,0.0,1.0,6877.0,3185.0,612.0,0.0,3.0,4392043.7,Basic
64260.0,38.0,0,0.0,29.0,14335.0,3.0,5.0,2018.0,0.0,1.0,2011.0,9900.0,255.0,0.0,7.0,6427856.8,Basic
42585.0,74.0,1,1.0,30.0,42229.0,7.0,9.0,2000.0,0.0,1.0,3600.0,9515.0,805.0,1.0,1.0,4266978.0,Basic
35108.0,94.0,1,0.0,14.0,57068.0,3.0,5.0,2009.0,0.0,1.0,7735.0,7315.0,480.0,1.0,8.0,3515504.9,Basic
12127.0,22.0,0,0.0,69.0,18404.0,10.0,4.0,1998.0,0.0,0.0,8522.0,915.0,882.0,0.0,2.0,1214434.8,Basic
63669.0,45.0,0,0.0,72.0,71321.0,5.0,9.0,2001.0,1.0,1.0,5474.0,1174.0,828.0,1.0,4.0,6372430.1,Basic
24278.0,59.0,0,0.0,60.0,88950.0,1.0,8.0,2000.0,0.0,1.0,6038.0,3508.0,673.0,1.0,5.0,2430050.0,Basic
18937.0,50.0,1,0.0,45.0,78375.0,9.0,3.0,2001.0,1.0,0.0,5676.0,4159.0,263.0,1.0,5.0,1899216.1,Basic
82865.0,32.0,0,1.0,97.0,21881.0,10.0,6.0,2001.0,0.0,0.0,7868.0,9394.0,637.0,1.0,7.0,8296881.1,Basic
58599.0,96.0,0,0.0,97.0,10671.0,1.0,9.0,2010.0,0.0,0.0,140.0,8153.0,935.0,0.0,3.0,5862285.0,Basic
85101.0,91.0,1,1.0,44.0,33026.0,2.0,3.0,2015.0,0.0,0.0,908.0,9450.0,104.0,1.0,10.0,8517678.5,Basic
95649.0,3.0,0,1.0,8.0,2975.0,5.0,7.0,1992.0,1.0,1.0,9403.0,669.0,253.0,0.0,10.0,9567841.2,Basic
2448.0,87.0,1,0.0,30.0,91301.0,3.0,8.0,1990.0,1.0,1.0,170.0,9533.0,158.0,1.0,4.0,251247.0,Basic
31539.0,62.0,0,1.0,11.0,63631.0,5.0,6.0,2010.0,1.0,1.0,8253.0,9833.0,749.0,0.0,7.0,3158408.0,Basic
96853.0,91.0,0,0.0,62.0,72351.0,10.0,8.0,2007.0,1.0,0.0,9286.0,3999.0,616.0,1.0,6.0,9689548.7,Basic
64718.0,54.0,0,1.0,4.0,92176.0,2.0,6.0,2003.0,1.0,1.0,3947.0,659.0,781.0,1.0,1.0,6476248.3,Basic
5263.0,64.0,1,0.0,25.0,12196.0,1.0,3.0,2014.0,1.0,1.0,2881.0,1324.0,659.0,1.0,9.0,530890.4,Basic
1115.0,97.0,1,1.0,96.0,68844.0,10.0,6.0,2014.0,1.0,0.0,1015.0,6156.0,517.0,0.0,1.0,129053.4,Luxury
35568.0,6.0,0,0.0,26.0,81080.0,10.0,9.0,1998.0,0.0,1.0,951.0,5246.0,724.0,0.0,8.0,3558401.8,Basic
98423.0,8.0,0,0.0,10.0,20331.0,8.0,4.0,2011.0,1.0,0.0,7336.0,2547.0,111.0,0.0,9.0,9843291.1,Basic
78772.0,64.0,1,1.0,60.0,71585.0,5.0,1.0,1995.0,1.0,0.0,6523.0,4244.0,275.0,0.0,1.0,7887820.5,Luxury
6592.0,59.0,0,0.0,99.0,784.0,8.0,6.0,2014.0,1.0,0.0,3049.0,3677.0,396.0,0.0,7.0,666733.4,Basic
22773.0,16.0,1,0.0,44.0,51811.0,4.0,10.0,2009.0,1.0,0.0,8129.0,4394.0,501.0,0.0,0.0,2283953.9,Basic
4800.0,51.0,0,1.0,83.0,64735.0,6.0,5.0,1995.0,0.0,0.0,3715.0,24.0,786.0,1.0,1.0,489132.5,Basic
65322.0,24.0,1,1.0,67.0,10507.0,9.0,3.0,2015.0,0.0,1.0,4968.0,7739.0,923.0,0.0,3.0,6543253.5,Basic
29310.0,74.0,0,0.0,3.0,78117.0,9.0,4.0,2000.0,1.0,0.0,10.0,5197.0,968.0,1.0,9.0,2932138.0,Basic
70742.0,95.0,1,1.0,99.0,90573.0,4.0,1.0,1993.0,0.0,1.0,552.0,1971.0,261.0,1.0,2.0,7091010.3,Basic
60239.0,37.0,1,0.0,77.0,73754.0,2.0,5.0,1998.0,1.0,1.0,7220.0,5238.0,276.0,1.0,5.0,6032661.8,Basic
35693.0,67.0,0,1.0,94.0,64905.0,3.0,4.0,2012.0,1.0,0.0,755.0,7911.0,149.0,0.0,4.0,3579115.2,Basic
8395.0,94.0,0,1.0,2.0,57055.0,7.0,6.0,2019.0,1.0,0.0,1618.0,5529.0,833.0,0.0,10.0,842343.9,Basic
81718.0,46.0,1,1.0,20.0,49539.0,5.0,2.0,2015.0,0.0,1.0,8712.0,7677.0,179.0,0.0,7.0,8179978.5,Basic
79368.0,63.0,1,1.0,14.0,97466.0,5.0,5.0,2003.0,1.0,0.0,2341.0,7686.0,743.0,0.0,2.0,7940744.3,Luxury
35420.0,86.0,0,0.0,43.0,14428.0,5.0,4.0,2010.0,0.0,1.0,4993.0,1948.0,813.0,1.0,1.0,3543382.0,Basic
33267.0,84.0,0,0.0,68.0,35693.0,1.0,6.0,2018.0,1.0,0.0,2950.0,8565.0,631.0,0.0,0.0,3329395.8,Basic
57971.0,35.0,0,0.0,41.0,32453.0,9.0,1.0,1993.0,1.0,0.0,4187.0,8577.0,977.0,0.0,0.0,5800901.3,Basic
17686.0,100.0,1,1.0,66.0,55983.0,5.0,9.0,2010.0,0.0,0.0,3069.0,161.0,303.0,1.0,3.0,1777384.0,Basic
59159.0,62.0,0,0.0,80.0,90403.0,7.0,3.0,2017.0,1.0,1.0,1811.0,3602.0,428.0,1.0,7.0,5921171.7,Basic
75700.0,25.0,0,0.0,55.0,32448.0,3.0,1.0,2013.0,0.0,0.0,7489.0,2230.0,433.0,0.0,3.0,7571506.3,Basic
92384.0,95.0,0,0.0,3.0,75759.0,1.0,9.0,2014.0,1.0,1.0,789.0,1421.0,455.0,0.0,6.0,9239195.4,Basic
87425.0,60.0,0,1.0,61.0,85102.0,8.0,8.0,2004.0,1.0,0.0,1411.0,6079.0,715.0,0.0,4.0,8748652.4,Basic
18040.0,80.0,1,1.0,62.0,61643.0,9.0,1.0,2016.0,1.0,0.0,3029.0,3408.0,157.0,0.0,4.0,1813007.6,Luxury
68992.0,99.0,1,0.0,39.0,23545.0,7.0,9.0,1995.0,1.0,0.0,2245.0,7012.0,682.0,1.0,8.0,6907585.5,Basic
10141.0,66.0,1,0.0,48.0,57500.0,5.0,3.0,1997.0,0.0,1.0,9916.0,9931.0,372.0,0.0,6.0,1020755.7,Basic
83647.0,83.0,0,0.0,33.0,28875.0,5.0,9.0,2003.0,0.0,0.0,6035.0,2696.0,405.0,0.0,9.0,8367526.3,Basic
94846.0,26.0,0,1.0,60.0,61945.0,4.0,6.0,2014.0,1.0,1.0,887.0,419.0,441.0,0.0,8.0,9492403.4,Basic
42105.0,72.0,0,0.0,5.0,44516.0,1.0,7.0,2015.0,0.0,1.0,7013.0,2111.0,480.0,0.0,5.0,4211221.5,Basic
49833.0,93.0,0,1.0,48.0,3638.0,10.0,4.0,2017.0,1.0,1.0,6874.0,3053.0,194.0,0.0,6.0,4991168.7,Basic
35825.0,25.0,1,0.0,12.0,4563.0,7.0,5.0,1992.0,1.0,1.0,7272.0,8481.0,167.0,0.0,2.0,3587596.2,Basic
69428.0,8.0,0,1.0,1.0,13551.0,10.0,1.0,2013.0,0.0,0.0,8231.0,1812.0,118.0,1.0,9.0,6944939.3,Basic
77287.0,55.0,1,0.0,86.0,46843.0,8.0,2.0,2014.0,1.0,1.0,5138.0,8884.0,437.0,0.0,5.0,7734572.4,Basic
13166.0,33.0,0,0.0,80.0,33060.0,2.0,3.0,2019.0,0.0,1.0,4804.0,6606.0,1000.0,1.0,8.0,1323421.9,Basic
46131.0,38.0,1,1.0,15.0,83019.0,2.0,6.0,2005.0,0.0,1.0,7725.0,7497.0,249.0,0.0,10.0,4619824.5,Basic
37111.0,54.0,1,1.0,85.0,78418.0,9.0,4.0,1991.0,0.0,1.0,2218.0,6396.0,679.0,0.0,7.0,3720632.1,Basic
46540.0,26.0,0,0.0,85.0,58650.0,9.0,7.0,2009.0,0.0,1.0,5740.0,2401.0,667.0,0.0,3.0,4656975.9,Basic
32369.0,98.0,0,1.0,32.0,22243.0,4.0,1.0,2013.0,1.0,1.0,5326.0,5077.0,182.0,1.0,2.0,3242795.3,Basic
2192.0,69.0,1,0.0,84.0,30946.0,9.0,1.0,1999.0,0.0,1.0,9578.0,3627.0,748.0,1.0,2.0,226924.9,Basic
22752.0,14.0,1,1.0,58.0,83194.0,5.0,10.0,2008.0,0.0,1.0,7726.0,6506.0,988.0,1.0,4.0,2284238.8,Basic
43252.0,4.0,0,0.0,14.0,50414.0,3.0,1.0,2010.0,0.0,0.0,9888.0,331.0,691.0,1.0,1.0,4326741.0,Basic
64697.0,9.0,0,0.0,56.0,60811.0,8.0,6.0,2005.0,1.0,1.0,1581.0,9560.0,510.0,0.0,0.0,6474788.5,Basic
93168.0,74.0,0,1.0,58.0,69669.0,7.0,9.0,2002.0,1.0,0.0,6692.0,923.0,690.0,0.0,10.0,9321665.2,Basic
94681.0,15.0,0,1.0,38.0,38650.0,8.0,3.0,1998.0,0.0,0.0,4413.0,4556.0,757.0,0.0,0.0,9476231.8,Basic
27903.0,21.0,1,0.0,65.0,56311.0,5.0,5.0,2007.0,1.0,1.0,7234.0,1491.0,211.0,0.0,0.0,2800107.7,Basic
2943.0,1.0,1,1.0,29.0,27296.0,9.0,2.0,2005.0,0.0,1.0,4470.0,8588.0,851.0,1.0,9.0,302523.5,Basic
80746.0,36.0,0,0.0,19.0,13184.0,6.0,3.0,2003.0,1.0,1.0,7670.0,1538.0,892.0,1.0,7.0,8077153.3,Basic
13449.0,81.0,1,0.0,99.0,85865.0,2.0,9.0,2016.0,0.0,1.0,9907.0,7141.0,293.0,0.0,7.0,1356395.6,Basic
66907.0,24.0,1,1.0,93.0,72331.0,10.0,4.0,2012.0,0.0,0.0,6630.0,8145.0,366.0,0.0,6.0,6703560.2,Basic
83377.0,43.0,0,0.0,45.0,12958.0,8.0,5.0,2003.0,1.0,0.0,937.0,2463.0,831.0,1.0,7.0,8342685.3,Basic
77849.0,12.0,0,0.0,55.0,61149.0,5.0,9.0,2002.0,0.0,0.0,1951.0,48.0,303.0,0.0,8.0,7789805.2,Basic
92759.0,90.0,1,0.0,21.0,76870.0,8.0,8.0,1992.0,1.0,1.0,3299.0,4523.0,760.0,0.0,9.0,9280104.2,Basic
47283.0,43.0,1,1.0,6.0,29029.0,6.0,1.0,2012.0,0.0,1.0,9325.0,6508.0,856.0,1.0,10.0,4734429.2,Basic
96593.0,95.0,1,0.0,79.0,58402.0,10.0,7.0,2009.0,1.0,0.0,222.0,645.0,761.0,1.0,7.0,9665702.9,Basic
71226.0,52.0,1,0.0,66.0,90960.0,7.0,4.0,1995.0,0.0,0.0,7795.0,7032.0,782.0,0.0,4.0,7127541.5,Basic
49136.0,9.0,1,1.0,48.0,89553.0,8.0,3.0,2006.0,0.0,0.0,4728.0,1455.0,998.0,0.0,9.0,4919606.6,Basic
67434.0,67.0,1,1.0,16.0,34622.0,3.0,6.0,1997.0,0.0,1.0,3840.0,7239.0,906.0,1.0,2.0,6749956.7,Basic
55324.0,87.0,0,1.0,47.0,14417.0,1.0,7.0,1994.0,0.0,1.0,2998.0,9303.0,291.0,0.0,5.0,5535750.4,Basic
43410.0,68.0,1,0.0,30.0,35515.0,6.0,4.0,2006.0,1.0,0.0,5208.0,8672.0,754.0,0.0,9.0,4346921.6,Basic
54919.0,13.0,1,0.0,15.0,61049.0,7.0,3.0,1996.0,1.0,0.0,4870.0,2998.0,647.0,1.0,0.0,5497882.6,Basic
3880.0,24.0,1,1.0,85.0,10042.0,1.0,6.0,2013.0,0.0,0.0,8299.0,9128.0,246.0,0.0,6.0,394027.3,Basic
7028.0,35.0,1,1.0,20.0,78664.0,1.0,10.0,1995.0,0.0,1.0,7528.0,1094.0,219.0,0.0,9.0,711682.5,Basic
31433.0,31.0,1,1.0,6.0,99374.0,6.0,5.0,2016.0,0.0,1.0,2568.0,2822.0,145.0,1.0,7.0,3152681.6,Basic
83521.0,59.0,1,1.0,47.0,62591.0,2.0,7.0,2007.0,0.0,1.0,3228.0,7518.0,195.0,1.0,3.0,8360843.7,Basic
60797.0,97.0,1,1.0,13.0,4803.0,5.0,2.0,2002.0,0.0,1.0,558.0,1845.0,986.0,0.0,6.0,6088961.2,Basic
86284.0,100.0,1,0.0,22.0,67132.0,3.0,4.0,1990.0,1.0,0.0,7612.0,7741.0,366.0,0.0,3.0,8632859.0,Basic
44966.0,52.0,0,0.0,18.0,32003.0,1.0,10.0,2020.0,1.0,0.0,5180.0,6140.0,328.0,1.0,8.0,4497556.0,Basic
18932.0,36.0,0,0.0,51.0,51502.0,10.0,9.0,1991.0,1.0,0.0,3661.0,8156.0,110.0,1.0,10.0,1897312.1,Basic
91250.0,88.0,0,0.0,73.0,6207.0,8.0,3.0,1997.0,1.0,1.0,9598.0,2750.0,273.0,0.0,3.0,9129722.7,Basic
92563.0,2.0,1,0.0,22.0,53323.0,7.0,8.0,1993.0,1.0,1.0,4159.0,5790.0,722.0,1.0,6.0,9262042.3,Basic
48319.0,59.0,0,1.0,54.0,93680.0,8.0,4.0,1998.0,1.0,1.0,412.0,8014.0,378.0,1.0,0.0,4839740.8,Basic
27565.0,79.0,1,0.0,3.0,57364.0,8.0,9.0,1999.0,0.0,1.0,5802.0,4636.0,634.0,1.0,3.0,2760622.9,Basic
38455.0,44.0,0,0.0,77.0,49589.0,4.0,7.0,2020.0,1.0,0.0,9249.0,7247.0,663.0,0.0,1.0,3851261.0,Basic
66180.0,6.0,0,0.0,80.0,20800.0,6.0,5.0,2003.0,0.0,0.0,3288.0,5651.0,164.0,1.0,10.0,6619700.3,Basic
43037.0,78.0,0,1.0,82.0,62592.0,7.0,10.0,2015.0,0.0,1.0,8444.0,2540.0,426.0,0.0,5.0,4310516.5,Basic
49365.0,94.0,1,0.0,46.0,19426.0,7.0,9.0,2016.0,1.0,1.0,871.0,8087.0,185.0,0.0,3.0,4941743.6,Basic
7364.0,45.0,1,1.0,77.0,41058.0,6.0,10.0,2010.0,0.0,0.0,4918.0,8690.0,650.0,1.0,6.0,746098.0,Basic
49588.0,36.0,0,0.0,75.0,8829.0,9.0,7.0,1998.0,1.0,1.0,9692.0,6974.0,301.0,0.0,9.0,4963749.8,Basic
